state_region,wind_energy_mw,solar_energy_mw,other_res_mw,total_mw,cumulative_wind_mw,cumulative_solar_mw,cumulative_other_res_mw,cumulative_total_mw
  / Western Region,149.62939013068092,54.470000000000006,0.3,219.8,2570.6922662519737,1123.34,4.2,3834.43
  / Andhra Pradesh,40.67,18.770000000000003,0.0,59.440000000000005,608.37,475.7000000000001,0.0,1084.0700000000002
 / Telangana,0.91,17.38,0.0,18.29,18.98,397.8,0.0,416.78
 / Karnataka,36.27,31.2,20.664966039833857,94.22,607.03,865.5999999999999,366.27716627181826,2151.81
 / Kerala,0.76,0.75,0.0,1.51,12.8,15.71,0.0,28.51
  / Tamil Nadu,108.04,21.1,0.0,129.14,1560.22,461.3,0.0,2021.52
 / Puducherry,0.0,0.06,0.0,0.06,0.0,1.03,0.0,1.03
  / Southern Region,149.62939013068092,89.26000000000002,20.664966039833857,302.66,2570.6922662519737,2217.1400000000003,366.27716627181826,5703.72
 / Bihar,0.0,0.0,0.54,0.54,0.0,0.0,12.97,12.97
/ Odisha,0.0,0.0,2.16,2.16,0.0,0.0,39.58,39.58
  / West Bengal,0.0,0.0,2.64,2.64,0.0,0.0,52.760000000000005,52.760000000000005
 / Eastern Region,0.0,0.0,5.34,5.34,0.0,0.0,105.31,105.31
 / Assam,0.0,0.59,0.0,0.59,0.0,8.14,0.0,8.14
-   / North-Eastern Region,0.0,0.59,0.0,0.59,0.0,8.440000000000001,0.0,8.440000000000001
 / Delhi,0.0,0.0,1.18,1.18,0.0,0.0,34.11,34.11
 / Haryana,0.0,0.72,1.36,2.08,0.0,24.28,38.55,62.83
  / Himachal Pradesh,0.0,0.0,7.16,7.16,0.0,0.63,213.66,214.29
 / Punjab,0.0,2.94,2.74,5.68,0.0,107.48,87.68,195.16000000000005
 / Rajasthan,4.64,96.31,0.5,101.45,345.31,3083.26,19.69,3448.26
  / Uttar Pradesh,0.0,9.45,0.0,9.45,0.0,283.36,12.6,295.96000000000004
 / Uttarakhand,0.0,0.63,0.0,0.63,0.0,17.42,0.0,17.42
  / Northern Region ,4.64,110.04999999999998,12.94,127.62999999999998,345.31,3195.187856305391,366.27716627181826,4268.030000000001
 / Chhattisgarh,0.0,1.6,0.0,1.6,0.0,41.3,0.0,41.3
 / Gujarat,33.92,26.69,0.1,60.71,815.9359999999999,830.88,2.2,1649.0159999999998
  / Madhya Pradesh,7.0,10.68,0.3,17.98,187.4,356.64,26.7,570.74
 / Maharashtra,8.1,12.2,0.0,20.3,317.5,328.7,1.1,647.3000000000001
  / Western Region,49.02,51.17,0.4,100.59,1320.8359999999998,1557.52,30.0,2908.356
  / Andhra Pradesh,6.92,25.25,0.0,32.17,271.7,621.9200000000001,0.0,893.6200000000001
 / Telangana,0.44,21.12,0.0,21.56,16.14,537.66,0.0,553.8
 / Karnataka,14.92,43.85,16.09,74.86,329.02,1090.92,366.27716627181826,1920.74
 / Kerala,0.04,1.38,0.0,1.42,6.82,39.19,0.0,46.01
  / Tamil Nadu,7.53,22.6,0.0,30.130000000000003,847.05,580.8,0.0,1427.85
 / Puducherry,0.0,0.03,0.0,0.03,0.0,1.36,0.0,1.36
  / Southern Region,29.85,114.23,16.09,160.17,1470.73,2871.85,366.27716627181826,4843.38
 / Bihar,0.0,0.0,0.62,0.62,0.0,0.0,17.34,17.34
/ Odisha,0.0,0.0,2.55,2.55,0.0,0.0,58.36,58.36
 / Eastern Region,0.0,0.0,5.8100000000000005,5.8100000000000005,0.0,0.0,157.54000000000002,157.54000000000002
 / Assam,0.0,0.88,0.0,0.88,0.0,19.83,0.0,19.83
 / Tripura ,0.0,0.02,0.0,0.02,0.0,0.6,0.0,0.6
-   / North-Eastern Region,0.0,0.9,0.0,0.9,0.0,20.880000000000003,0.0,20.880000000000003
   / All India,83.51,178.86251072912162,20.664966039833857,322.44788727246555,2570.6922662519737,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.51,1.51,0.0,0.0,35.65,35.65
 / Haryana,0.0,0.97,1.25,2.22,0.0,20.23,33.62,53.85
  / Himachal Pradesh,0.0,0.08,8.17,8.25,0.0,0.78,156.17000000000002,156.95000000000002
 / Punjab,0.0,3.77,3.02,6.79,0.0,75.08,66.44,141.51999999999998
 / Rajasthan,58.6,125.24,0.77,184.61,613.69,2611.58,14.1,3239.37
  / Uttar Pradesh,0.0,12.77,0.0,12.77,0.0,282.11,4.8,286.91
 / Uttarakhand,0.0,0.69,0.01,0.7,0.0,13.95,5.42,19.37
  / Northern Region ,58.6,143.52,14.73,216.85,613.69,3003.73,316.20000000000005,3933.62
 / Chhattisgarh,0.0,2.1,0.0,2.1,31.3,66.6,7.25,105.15
 / Gujarat,101.96,35.730000000000004,0.0,137.69,1670.83,720.97,0.9,2392.7000000000003
  / Madhya Pradesh,15.2,14.1,1.0,30.3,252.4,302.75,19.8,574.9499999999999
 / Maharashtra,17.7,16.1,0.0,33.8,399.4,326.3,0.0,725.7
  / Western Region,134.86,68.03,1.0,203.89,2353.93,1416.62,27.950000000000003,3798.5
  / Andhra Pradesh,8.71,24.84,0.0,33.55,335.17,513.7,0.0,848.8700000000001
 / Telangana,0.55,20.81,0.0,21.36,11.84,454.2,0.0,466.04
 / Karnataka,17.24,46.5,7.6,71.33999999999999,392.6,993.95,159.86,1546.41
 / Kerala,0.2,1.51,0.0,1.71,7.74,29.16,0.0,36.9
  / Tamil Nadu,17.8,26.8,0.0,44.6,706.54,584.4,0.0,1290.94
 / Puducherry,0.0,0.04,0.0,0.04,0.0,0.81,0.0,0.81
  / Southern Region,44.5,120.5,7.6,172.59999999999997,1453.89,2576.2200000000003,159.86,4189.97
 / Bihar,0.0,0.81,0.0,0.81,0.0,17.93,0.0,17.93
/ Odisha,0.0,1.58,0.0,1.58,0.0,43.58,0.0,43.58
 / Eastern Region,0.0,2.39,0.0,2.39,0.0,64.11,20.92,85.03
 / Assam,0.0,0.9,0.0,0.9,0.0,20.86,0.0,20.86
 / Mizoram ,0.0,0.04,0.0,0.04,0.0,2.09,0.0,2.09
-   / North-Eastern Region,0.0,0.95,0.0,0.95,0.0,23.36,0.0,23.36
 / Delhi,0.0,0.0,1.81,1.81,0.0,0.0,27.25,27.25
 / Haryana,0.0,0.95,0.68,1.63,0.0,11.16,16.71,27.87
  / Himachal Pradesh,0.0,0.16,13.32,13.48,0.0,1.61,221.81,223.42
 / Punjab,0.0,4.38,2.09,6.47,0.0,66.63,33.44,100.07
 / Rajasthan,16.56,153.86,0.49,170.91,282.98,2144.32,6.46,2433.76
  / Uttar Pradesh,0.0,11.02,0.0,11.02,0.0,181.46,0.0,181.46
 / Uttarakhand,0.0,0.66,0.0,0.66,0.0,6.88,0.0,6.88
 /Northern Region,16.56,171.03,18.39,205.98,282.98,2412.06,305.67,3000.71
 / Chhattisgarh,0.0,1.62,1.0,2.62,0.0,40.23,14.9,55.13
 / Gujarat,60.72,51.16,0.1,111.98,915.53,662.25,0.5,1578.28
  / Madhya Pradesh,13.0,17.54,1.7,32.24,203.8,220.91,23.0,447.71
 / Maharashtra,17.6,20.66,0.0,38.26,560.8,246.86,0.0,807.66
 /Western Region,91.32,90.98,2.8,185.1,1680.13,1170.25,38.4,2888.78
  / Andhra Pradesh,39.2,26.43,0.0,65.63,743.88,311.32,0.0,1055.2
 / Telangana,0.74,18.19,0.0,18.93,21.74,227.86,0.0,249.6
 / Karnataka,35.99,42.03,14.02,92.04,860.24,617.09,223.47,1700.8
 / Kerala,0.68,1.52,0.0,2.2,10.93,20.28,0.0,31.21
 / Tamil Nadu,108.83,50.99,0.0,159.82,1880.54,710.09,0.0,2590.63
 / Pondicherry,0.0,0.07,0.0,0.07,0.0,1.02,0.0,1.02
 /Southern Region,149.62939013068092,139.23,14.02,322.44788727246555,2570.6922662519737,1887.66,223.47,5628.46
 / Bihar,0.0,0.27,0.0,0.27,0.0,14.26,0.0,14.26
 / Odisha,0.0,1.13,1.67,2.8,0.0,27.42,19.79,47.21
  / West Bengal,0.0,0.0,0.55,0.55,0.0,2.89,3.01,5.9
 /Eastern Region,0.0,1.4,2.22,3.62,0.0,44.57,22.8,67.37
 / Assam,0.0,1.08,0.0,1.08,0.0,17.93,0.0,17.93
 / Mizoram,0.0,0.13,0.0,0.13,0.0,1.62,0.0,1.62
- /North-Eastern Region,0.0,1.21,0.0,1.21,0.0,19.66,0.0,19.66
 / Delhi,0.0,0.0,0.29,0.29,0.0,0.0,5.89,5.89
 / Haryana,0.0,0.19,1.35,1.54,0.0,4.44,10.54,14.98
  / Himachal Pradesh,0.0,0.0,5.25,5.25,0.0,0.05,42.92,42.97
 / Punjab,0.0,2.26,2.74,5.0,0.0,20.71,21.92,42.63
 / Rajasthan,9.83,69.34,0.66,79.83,165.17000000000002,692.15,5.0,862.3199999999999
  / Uttar Pradesh,0.0,8.75,0.0,8.75,0.0,68.96000000000001,0.6,69.56
 / Uttarakhand,0.0,0.31,0.06,0.37,0.0,3.45,0.0699999999999999,3.52
  / Northern Region ,9.83,80.85000000000001,10.35,101.03,165.17000000000002,789.7600000000001,86.94,1041.87
 / Chhattisgarh,0.0,1.1,0.0,1.1,0.0,11.3,0.0,11.3
 / Gujarat,29.34,25.39,0.1,54.830000000000005,147.76,209.75,0.5,358.01
  / Madhya Pradesh,1.6,10.88,0.7,13.179999999999998,11.6,89.24,3.9,104.74
 / Maharashtra,4.6,11.8,0.0,16.4,93.1,98.6,0.0,191.7
  / Western Region,35.54,49.17,0.7999999999999999,85.50999999999999,252.46,408.89,4.4,665.75
  / Andhra Pradesh,6.0,24.74,0.0,30.74,56.71,148.87,0.0,205.58
 / Telangana,0.28,20.78,0.0,21.06,3.4,139.8,0.0,143.20000000000002
 / Karnataka,13.67,43.7,14.27,71.64,110.14,286.71000000000004,114.8,511.65
 / Kerala,0.15,0.75,0.0,0.9,2.03,9.16,0.0,11.19
  / Tamil Nadu,12.7,20.0,0.0,32.7,57.31,145.1,0.0,202.41
 / Puducherry,0.0,0.07,0.0,0.07,0.0,0.23,0.0,0.23
  / Southern Region,32.8,110.04,14.27,157.11,229.59,729.8700000000001,114.8,1074.2600000000002
 / Bihar,0.0,0.0,0.52,0.52,0.0,0.0,4.390000000000001,4.390000000000001
/ Odisha,0.0,0.0,1.88,1.88,0.0,0.0,14.69,14.69
  / West Bengal,0.0,0.0,2.8,2.8,0.0,0.0,21.28,21.28
 / Eastern Region,0.0,0.0,5.199999999999999,5.199999999999999,0.0,0.0,40.36,40.36
 / Assam,0.0,0.79,0.0,0.79,0.0,6.46,0.0,6.46
-   / North-Eastern Region,0.0,0.81,0.0,0.81,0.0,6.64,0.0,6.64
   / All India,78.16999999999999,178.86251072912162,20.664966039833857,322.44788727246555,647.22,1935.1600000000003,246.5,2828.88
 / Delhi,0.0,0.0,1.87,1.87,0.0,0.0,16.45,16.45
 / Haryana,0.0,0.94,1.32,2.26,0.0,9.47,19.84,29.31
  / Himachal Pradesh,0.0,0.12,6.96,7.08,0.0,1.92,74.39,76.31
 / Punjab,0.0,4.5,3.14,7.640000000000001,0.0,56.54,34.54,91.08
 / Rajasthan,18.9,132.80000000000004,0.28,151.98000000000005,124.7,1428.4199999999998,4.66,1557.78
  / Uttar Pradesh,0.0,13.09,0.0,13.09,0.0,151.98999999999998,0.0,151.98999999999998
 / Uttarakhand,0.0,0.67,0.0,0.67,0.0,7.93,0.1699999999999999,8.1
  / Northern Region ,18.9,152.12000000000003,13.57,184.59000000000003,124.7,1656.27,150.04999999999998,1931.02
 / Chhattisgarh,0.0,1.1900000000000002,0.8,1.99,0.0,28.5,10.1,38.6
 / Gujarat,55.76999999999998,49.33,0.1,105.19999999999996,727.5699999999998,524.36,1.2,1253.13
  / Madhya Pradesh,9.1,13.76,1.7,24.56,122.59999999999998,153.99999999999997,15.500000000000002,292.1
 / Maharashtra,11.3,13.95,0.0,25.25,162.60000000000002,169.25,0.0,331.85
  / Western Region,76.16999999999997,78.23,2.6,156.99999999999997,1012.77,876.11,26.800000000000004,1915.68
  / Andhra Pradesh,16.22,24.780000000000005,0.0,41.0,166.23,289.43,0.0,455.66
 / Telangana,0.72,19.4,0.0,20.12,8.31,233.81000000000003,0.0,242.12000000000003
 / Karnataka,10.12,46.51,6.74,63.37,144.61,530.4300000000001,77.78999999999999,752.83
 / Kerala,0.11,1.23,0.0,1.34,1.6300000000000003,15.53,0.0,17.16
  / Tamil Nadu,17.2,38.72,0.0,55.92,137.65,428.4599999999999,0.0,566.1099999999999
 / Puducherry,0.0,0.07,0.0,0.07,0.0,0.75,0.0,0.75
  / Southern Region,44.37,130.70999999999998,6.74,181.82,458.43,1498.41,77.78999999999999,2034.63
 / Bihar,0.0,0.55,0.0,0.55,0.0,8.14,0.0,8.14
/ Odisha,0.0,0.71,0.0,0.71,0.0,21.41,0.0,21.41
 / Eastern Region,0.0,1.26,0.0,1.26,0.0,29.55,0.0,29.55
 / Assam,0.0,1.0,0.0,1.0,0.0,10.55,0.0,10.55
 / Mizoram ,0.0,0.12,0.0,0.12,0.0,1.33,0.0,1.33
-   / North-Eastern Region,0.0,1.14,0.0,1.14,0.0,11.999999999999998,0.0,11.999999999999998
   / All India,139.43999999999997,178.86251072912162,20.664966039833857,322.44788727246555,1595.9,3195.187856305391,254.64,5748.910909279285
 / Delhi,0.0,0.0,1.19,1.19,0.0,0.0,14.61,14.61
 / Haryana,0.0,0.39,2.02,2.41,0.0,14.18,40.73,54.91
  / Himachal Pradesh,0.0,0.0,2.96,2.96,0.0,0.39,68.32,68.71
 / Punjab,0.0,1.43,2.74,4.17,0.0,44.05,54.8,98.85
 / Rajasthan,3.06,74.38,0.64,78.08,239.53,1761.9899999999998,10.21,2011.73
  / Uttar Pradesh,0.0,7.58,0.0,7.58,0.0,183.08,33.6,216.68
 / Uttarakhand,0.0,0.29,0.92,1.21,0.0,9.69,17.7,27.39
  / Northern Region ,3.06,84.07,10.47,97.6,239.53,2013.38,239.97,2492.88
 / Chhattisgarh,0.0,1.5,0.0,1.5,0.0,24.5,0.0,24.5
 / Gujarat,21.25,26.14,0.1,47.49,1047.94,486.08,2.3000000000000003,1536.32
  / Madhya Pradesh,1.9,11.23,2.0,15.13,136.4,217.54,31.0,384.94000000000005
 / Maharashtra,7.7,13.3,0.0,21.0,214.3,216.2,0.0,430.5
  / Western Region,30.85,52.17,2.1,85.12,1398.64,944.32,33.3,2376.26
  / Andhra Pradesh,8.29,25.12,0.0,33.41,225.58,348.33000000000004,0.0,573.9100000000001
 / Telangana,0.42,19.85,0.0,20.270000000000003,15.05,308.68,0.0,323.73
 / Karnataka,14.26,39.75,17.44,71.45,326.63,671.35,298.15,1296.13
 / Kerala,0.28,1.3,0.0,1.58,4.3100000000000005,21.05,0.0,25.36
  / Tamil Nadu,30.52,20.2,0.0,50.72,452.06,389.8,0.0,841.8599999999999
 / Puducherry,0.0,0.02,0.0,0.02,0.0,0.57,0.0,0.57
  / Southern Region,53.77,106.24,17.44,177.45000000000002,1023.63,1739.78,298.15,3061.560000000001
 / Bihar,0.0,0.43,0.0,0.43,0.0,6.54,2.82,9.36
/ Odisha,0.0,1.93,0.0,1.93,0.0,22.65,10.01,32.66
 / Eastern Region,0.0,2.36,0.0,2.36,0.0,29.19,31.31,60.5
 / Assam,0.0,0.68,0.0,0.68,0.0,14.78,0.0,14.78
-   / North-Eastern Region,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0,15.13,0.0,15.13
   / All India,87.67999999999999,178.86251072912162,20.664966039833857,322.44788727246555,2570.6922662519737,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,0.49,0.49,0.0,0.0,7.68,7.68
 / Haryana,0.0,0.92,1.46,2.38,0.0,10.66,14.85,25.51
  / Himachal Pradesh,0.0,0.0,7.98,7.98,0.0,0.14,112.54,112.68
 / Punjab,0.0,3.17,3.37,6.54,0.0,36.95,43.96,80.91
 / Rajasthan,25.88,90.88,0.21,116.96999999999998,336.54,1065.99,6.51,1409.04
  / Uttar Pradesh,0.0,9.52,0.0,9.52,0.0,116.66,0.0,116.66
 / Uttarakhand,0.0,0.64,0.21,0.85,0.0,7.09,2.79,9.88
  / Northern Region ,25.88,105.13,13.720000000000002,144.73,336.54,1237.49,188.33,1762.36
 / Gujarat,85.06,28.99,0.0,114.05,779.3499999999999,348.95,0.5,1128.8
  / Madhya Pradesh,13.0,13.12,0.6,26.72,184.8,157.71,6.5,349.01
 / Maharashtra,47.0,8.2,0.0,55.2,332.4,110.7,0.0,443.1
  / Western Region,145.06,51.510000000000005,0.6,197.17,1296.5499999999995,626.96,7.0,1930.51
  / Andhra Pradesh,61.33,4.34,0.0,65.67,358.07,225.96,0.0,584.03
 / Telangana,0.3,16.08,0.0,16.38,6.319999999999999,225.35,0.0,231.67
 / Karnataka,62.0,18.96,7.43,88.39000000000001,362.65,442.75,111.92,917.32
 / Kerala,0.82,0.33,0.0,1.15,5.34,6.82,0.0,12.16
  / Tamil Nadu,103.12,20.5,0.0,123.62,700.67,231.3,0.0,931.97
 / Puducherry,0.0,0.04,0.0,0.04,0.0,0.68,0.0,0.68
  / Southern Region,149.62939013068092,60.24999999999999,7.43,295.25000000000006,1433.05,1132.86,111.92,2677.83
 / Bihar,0.0,0.0,0.0,0.0,0.0,0.0,6.15,6.15
/ Odisha,0.0,0.0,1.7,1.7,0.0,0.0,20.86,20.86
 / Eastern Region,0.0,0.0,4.34,4.34,0.0,0.0,60.26,60.26
 / Assam,0.0,0.52,0.0,0.52,0.0,7.1000000000000005,0.0,7.1000000000000005
-   / North-Eastern Region,0.0,0.52,0.0,0.52,0.0,7.28,0.0,7.28
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,2570.6922662519737,3004.5900000000006,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.14,1.14,0.0,0.0,9.13,9.13
 / Haryana,0.0,0.83,0.94,1.77,0.0,8.22,8.64,16.86
  / Himachal Pradesh,0.0,0.0,12.14,12.14,0.0,0.0,112.39,112.39
 / Punjab,0.0,3.9,2.74,6.640000000000001,0.0,37.53,24.660000000000004,62.190000000000005
 / Rajasthan,4.98,96.11,0.48,101.57000000000002,158.44,961.21,3.59,1123.24
  / Uttar Pradesh,0.0,9.42,0.0,9.42,0.0,89.09,0.0,89.09
 / Uttarakhand,0.0,0.53,0.0,0.53,0.0,5.33,0.0,5.33
  / Northern Region ,4.98,110.79000000000002,17.44,133.21,158.44,1101.38,158.41,1418.2299999999998
 / Chhattisgarh,0.0,1.0,0.0,1.0,0.0,8.9,0.0,8.9
 / Gujarat,27.44,25.71,0.1,53.25,346.06,219.98,0.8,566.8399999999999
  / Madhya Pradesh,4.0,12.28,1.1,17.380000000000003,45.8,98.33,7.3,151.43
 / Maharashtra,4.2,9.5,0.0,13.7,51.2,84.6,0.0,135.8
  / Western Region,35.64,48.49,1.2000000000000002,85.33,443.06,411.81,8.1,862.9699999999998
  / Andhra Pradesh,16.81,18.04,0.0,34.849999999999994,63.98,184.45,0.0,248.43
 / Telangana,0.02,11.44,0.0,11.46,1.98,150.14,0.0,152.11999999999998
 / Karnataka,14.15,34.46,20.664966039833857,80.77,68.03,328.6209,308.32,704.9709
 / Kerala,0.81,1.17,0.0,1.98,3.67,9.54,0.0,13.21
  / Tamil Nadu,123.05,24.7,0.0,147.75,572.85,180.1,0.0,752.95
 / Puducherry,0.0,0.06,0.0,0.06,0.0,0.51,0.0,0.51
  / Southern Region,149.62939013068092,89.87,20.664966039833857,276.86999999999995,710.51,853.3609,308.32,1872.1909
 / Bihar,0.0,0.0,0.53,0.53,0.0,0.0,4.2,4.2
/ Odisha,0.0,0.0,1.51,1.51,0.0,0.0,15.15,15.15
  / West Bengal,0.0,0.0,2.61,2.61,0.0,0.0,21.09,21.09
 / Eastern Region,0.0,0.0,4.65,4.65,0.0,0.0,40.44,40.44
 / Assam,0.0,0.7,0.0,0.7,0.0,5.73,0.0,5.73
-   / North-Eastern Region,0.0,0.73,0.0,0.73,0.0,5.890000000000001,0.0,5.890000000000001
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,1312.01,2372.4409,366.27716627181826,4199.7209
 / Delhi,0.0,0.0,1.35,1.35,0.0,0.0,43.11,43.11
 / Haryana,0.0,0.76,2.36,3.12,0.0,24.62,54.68,79.3
  / Himachal Pradesh,0.0,0.0,5.35,5.35,0.0,0.99,113.13,114.12
 / Punjab,0.0,2.81,3.03,5.84,0.0,88.12,87.58,175.7
 / Rajasthan,32.09,97.39,0.61,130.09,506.2,3042.8,15.75,3564.7499999999995
  / Uttar Pradesh,0.0,12.03,0.0,12.03,0.0,334.39,0.0,334.39
 / Uttarakhand,0.0,0.7,0.73,1.43,0.0,17.89,23.22,41.11
  / Northern Region ,32.09,113.69,13.429999999999998,159.21,506.2,3195.187856305391,337.47,4352.48
 / Chhattisgarh,0.0,1.6,0.0,1.6,0.0,46.9,0.0,46.9
 / Gujarat,37.78,28.28,0.0,66.06,1155.604,882.0400000000001,3.3000000000000003,2040.944
  / Madhya Pradesh,8.1,13.71,1.5,23.31,220.1,393.62,40.4,654.12
 / Maharashtra,18.0,16.0,0.0,34.0,336.6,413.5,0.0,750.1
  / Western Region,63.88,59.59,1.5,124.97,1712.304,1736.06,43.7,3492.064
  / Andhra Pradesh,5.96,24.01,0.0,29.97,387.72,718.53,0.0,1106.25
 / Telangana,0.71,22.25,0.0,22.96,19.31,597.63,0.0,616.9399999999999
 / Karnataka,15.61,48.15,7.79,71.55,580.7,1366.16,312.96,2259.82
 / Kerala,0.08,1.58,0.0,1.66,7.04,43.92,0.0,50.96
  / Tamil Nadu,11.56,27.2,0.0,38.76,641.05,830.9,0.0,1471.9499999999998
 / Puducherry,0.0,0.05,0.0,0.05,0.0,1.37,0.0,1.37
  / Southern Region,33.92,123.24,7.79,164.95,1635.82,3195.187856305391,312.96,5507.29
 / Bihar,0.0,0.82,0.0,0.82,0.0,21.78,0.0,21.78
/ Odisha,0.0,1.91,0.0,1.91,0.0,52.39,0.0,52.39
 / Eastern Region,0.0,2.73,0.0,2.73,0.0,76.81,15.36,92.17
 / Assam,0.0,0.98,0.0,0.98,0.0,21.83,0.0,21.83
 / Tripura ,0.0,0.01,0.0,0.01,0.0,0.57,0.0,0.57
-   / North-Eastern Region,0.0,0.99,0.0,0.99,0.0,22.4,0.0,22.4
   / All India,129.89,178.86251072912162,20.664966039833857,322.44788727246555,2570.6922662519737,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.0,1.0,0.0,0.0,4.0600000000000005,4.0600000000000005
 / Haryana,0.0,0.95,0.7,1.65,0.0,3.85,2.6,6.449999999999999
  / Himachal Pradesh,0.0,0.0,13.76,13.76,0.0,0.0,38.73,38.73
 / Punjab,0.0,4.33,2.74,7.07,0.0,15.89,10.96,26.85
 / Rajasthan,8.68,110.01,0.65,119.34,61.25,455.86,3.14,520.25
  / Uttar Pradesh,0.0,6.52,1.2,7.72,0.0,37.05,3.6,40.65
 / Uttarakhand,0.0,0.63,0.0,0.63,0.0,2.53,0.0,2.53
  / Northern Region ,8.68,122.43999999999998,20.05,151.17,61.25,515.18,63.09,639.52
 / Chhattisgarh,0.0,0.6,0.0,0.6,0.0,4.2,0.0,4.2
 / Gujarat,25.44,30.28,0.0,55.72,106.62,114.96,0.0,221.58
  / Madhya Pradesh,15.0,9.45,1.1,25.55,52.6,45.19,4.800000000000001,102.59
 / Maharashtra,15.4,11.4,0.0,26.8,63.2,48.4,0.0,111.6
  / Western Region,55.84,51.73,1.1,108.67,222.42,212.75,4.800000000000001,439.9699999999999
  / Andhra Pradesh,18.03,17.18,0.0,35.21,101.91,69.2,0.0,171.11
 / Telangana,1.13,12.38,0.0,13.510000000000002,3.81,68.75,0.0,72.56
 / Karnataka,16.25,35.1,20.664966039833857,84.78999999999999,84.34,130.2,129.5,344.04
 / Kerala,0.4,1.4,0.0,1.7999999999999998,2.41,4.7,0.0,7.11
  / Tamil Nadu,65.91,21.7,0.0,87.61,371.94,80.9,0.0,452.8399999999999
  / Southern Region,101.72,87.80000000000001,20.664966039833857,222.96,564.41,353.95,129.5,1047.86
 / Bihar,0.0,0.0,0.33,0.33,0.0,0.0,1.89,1.89
/ Odisha,0.0,0.0,0.71,0.71,0.0,0.0,6.66,6.66
 / Eastern Region,0.0,0.0,3.68,3.68,0.0,0.0,19.11,19.11
 / Assam,0.0,0.63,0.0,0.63,0.0,2.28,0.0,2.28
-   / North-Eastern Region,0.0,0.65,0.0,0.65,0.0,2.35,0.0,2.35
   / All India,149.62939013068092,178.86251072912162,20.664966039833857,322.44788727246555,848.0799999999999,1084.2299999999998,216.5,2148.8099999999995
 / Delhi,0.0,0.0,1.17,1.17,0.0,0.0,28.33,28.33
 / Haryana,0.0,0.81,1.41,2.22,0.0,20.01,30.13,50.14
  / Himachal Pradesh,0.0,0.0,7.34,7.34,0.0,0.24,177.38,177.62
 / Punjab,0.0,2.92,2.74,5.66,0.0,90.38,71.24000000000001,161.62
 / Rajasthan,17.73,95.81,0.65,114.19,290.90000000000003,2515.48,16.38,2822.76
  / Uttar Pradesh,0.0,10.72,0.0,10.72,0.0,226.59,12.0,238.59
 / Uttarakhand,0.0,0.66,0.0,0.66,0.0,13.91,0.0,13.91
  / Northern Region ,17.73,110.92,13.31,141.95999999999998,290.90000000000003,2866.61,335.46,3492.9700000000003
 / Chhattisgarh,0.0,1.7,0.0,1.7,0.0,31.7,0.0,31.7
 / Gujarat,49.33,28.81,0.1,78.24,656.716,671.145,1.6,1329.4609999999998
  / Madhya Pradesh,4.9,12.46,0.5,17.86,165.4,284.93,24.7,475.03
 / Maharashtra,4.0,13.5,0.0,17.5,251.8,251.2,1.1,504.1
  / Western Region,58.23,56.47,0.6,115.3,1073.916,1238.975,27.4,2340.291
  / Andhra Pradesh,2.83,27.41,0.0,30.24,236.7,492.09,0.0,728.79
 / Telangana,0.16,21.12,0.0,21.28,12.9,408.83,0.0,421.73
 / Karnataka,2.27,47.28,14.57,64.12,243.39,841.82,366.27716627181826,1504.17
 / Kerala,0.18,1.43,0.0,1.61,6.37,31.11,0.0,37.48
  / Tamil Nadu,11.83,23.8,0.0,35.63,806.08,479.1,0.0,1285.18
 / Puducherry,0.0,0.06,0.0,0.06,0.0,1.02,0.0,1.02
  / Southern Region,17.27,121.1,14.57,152.94000000000003,1305.44,2253.9700000000003,366.27716627181826,3978.37
 / Bihar,0.0,0.0,0.65,0.65,0.0,0.0,13.69,13.69
/ Odisha,0.0,0.0,2.23,2.23,0.0,0.0,45.68,45.68
 / Eastern Region,0.0,0.0,5.52,5.52,0.0,0.0,125.37,125.37
 / Assam,0.0,0.22,0.0,0.22,0.0,15.18,0.0,15.18
-   / North-Eastern Region,0.0,0.22,0.0,0.22,0.0,16.099999999999998,0.0,16.099999999999998
   / All India,93.23,178.86251072912162,20.664966039833857,322.44788727246555,2570.6922662519737,3195.187856305391,366.27716627181826,5748.910909279285
 / Delhi,0.0,0.0,1.79,1.79,0.0,0.0,37.51,37.51
 / Haryana,0.0,0.86,1.25,2.11,0.0,21.35,25.79,47.14
  / Himachal Pradesh,0.0,0.05,10.1,10.15,0.0,0.97,205.92,206.89
 / Punjab,0.0,4.55,3.02,7.57,0.0,79.26,72.48,151.74
 / Rajasthan,41.91,123.67,0.46,166.04000000000002,956.86,2633.32,15.57,3605.750000000001
  / Uttar Pradesh,0.0,9.5,0.0,9.5,0.0,286.34,0.6,286.94
 / Uttarakhand,0.0,0.15,0.0,0.15,0.0,15.95,0.0,15.95
  / Northern Region ,41.91,138.78,16.62,197.31000000000003,956.86,3037.19,357.87,4351.92
 / Chhattisgarh,0.0,1.2,0.0,1.2,0.0,38.9,0.0,38.9
